Tweet,Freq,Id
RT @REALCOMMtweet: We are three weeks away from Realcomm | IBcon 2020! Register and connect with industry leaders for cutting-edge conversa…,1,1313603688703746048
RT @MichaelBleby: Sowing the seeds of regulation in property transactions: #Econveyancing rules bake in a five-year duopoly. #proptech #aus…,1,1313753072762404864
RT @_futureproperty: The #ReimaginingRealEstate Sustainability Summit European Perspectives begins in just one hour! Grab a cup of coffee a…,1,1313756225033601024
RT @TechEstate_Tech: @casavoHQ adquiere la PropTech especializada en tours virtuales @realistico_es después de dos años de colaboración. La…,2,1313403737361256449
"RT @ProptechList: Check out those 5 profiles listed in Building Information Modeling (BIM): @maletaeng, @faro_hq, @SpinalCom, @WizzCad, @po…",2,1313456645591232513
RT @YourOwnROOM: We are happy to announce that our Co-Founder Mr. Sachin Joshi featured in an article by @brilliantread Media.  He shared g…,1,1313767874641760258
"RT @UKProptech: Deadline is fast approaching... Nominate yourself, your company or others and celebrate the best of UK PropTech at the virt…",1,1313497846528737298
"RT @joinajar: We are proud to announce that #Ajar is one of the Middle East’s 50 most funded startups!
بكل فخر نعلن أن #أجار هي واحدة من بي…",2,1313770287763279872
RT @PropTech_BG: Elvin Box Chair London Construction Excellence joins us on Nov 5 with a workshop on the topic of System Thinking &amp; Technol…,1,1311775303035953152
"RT @realbobbybryant: I sincerely enjoyed this experience talking Voice-Tech with Nick Meyers via The Artificial Podcast. Check it out! 

#p…",1,1313700672467021825
RT @Pi_Labs: Calling all #PropTech entrepreneurs...Pi Labs Office Hours are back! If you have an idea that you would like to get feedback o…,1,1313475665140817923
RT @Mallcommapp: Proud to be a sponsor of this years UK PropTech Association (UKPA) Awards having picked up an award of our own last year!…,1,1313768392667664384
"RT @blocksquare_io: Did you know @blocksquare was one of the finalists at @Builtworldcom Innovation contest?

https://t.co/KUnwKZgw40

#pro…",1,1232802627995545601
RT @UKProptech: Are you a #PropTech company that has worked alongside other companies in the industry to drive #DigitalTransformation of th…,3,1313779100738351104
"RT @sareb: ¡Enhorabuena a @inviertis, ganadora del reto ""#proptech for sale""! La compañía pondrá en marcha un proyecto piloto con la comerc…",2,1313779902106267649
RT @inviertis: Orgullosos ganadores del reto de @Sareb que ayuda al posicionamiento de Inviertis como una de las #proptech de referencia. P…,1,1313783627923193856
RT @QwerteeI: #InspirationalWednesdays✌This week we look at a #trending article around digital mortgage platforms &amp; their questioned potent…,2,1313789263478239233
RT @FintechCH: Berner Kantonalbank Joins Swiss Immo Lab To Invest in Proptech Startups https://t.co/gqgvS62Hla @bekbbcbe #fintech #proptech…,2,1313780594145361920
RT @PropertyJourn: PropTech Today: the challenge with iBuyers https://t.co/1Vo8gbAsCc #proptech #technology #TechNews,2,1313680483079933953
RT @PlanetSmartCity: Who knew #IoT could improve quality of life and reduce costs? That's exactly our aim by integrating solutions into our…,1,1313760164005240832
RT @UKTNofficial: PropTech startup Mashroom raises £4m https://t.co/iAPEOKC0AK,1,1291704982975193089
RT @REach_GB: Join @Terri_Nova &amp; @ShelliTrung @builtworlds 2020 Digital Global Summit today and tomorrow ! Reserve your spot now! https://t…,1,1313798871001239552
"RT @AlicanteOpen: ¡Aquí están los ganadores del reto ""Proptech for sale"" que lanzamos junto a @sareb! 💪 https://t.co/9c9d6PZMJm",1,1313805908951142400
RT @UKProptech: As the #PropTech industry continues to thrive and has played a crucial part in supporting the #property industry through to…,1,1313501965549273090
RT @uSeeHomes: Have you heard the news? @uSeeHomes is a proud sponsor of this years #EAMasters! Why not book a demo of our software to see…,1,1313809741265678337
"RT @ryan_tcw: 🙇‍♂️🙏🏻 @gatens 

It’s comments like this that make all the difference and remind us why we started this journey. #HousingDay",1,1313811288536100864
"RT @ElReferente: #Ecosistema🌎

El proptech Casavo adquiere la startup de tours virtuales @realistico_es 

📌https://t.co/F57M1rmJ4l",1,1312678849487015936
RT @MMWorkplace: It was a great pleasure to discuss #bim #proptech  #tenantexperience and #sustainability with Christian Stammel of @BIMWor…,1,1313475561113649158
"RT @antgrasso: 90 percent of traditional real estate organizations see proptech as an opportunity, as rising levels of investment show.

So…",27,1313962419396452352
RT @sensorberg: 👀 What does the world of digital buildings actually look like? What is possible today? What has already been implemented?…,1,1313845532213866496
RT @PropTechBIZ: ¿Has conectado ya con las #startups de @BnewWeek ?. Hemos seleccionado a las mejores 50 startups que encontrarás en el esp…,4,1314085829002833920
"RT @drkierachapman: We have a protest article in the latest TCPA journal about PropTech, data, enclosure, and privatisation within the plan…",2,1313838136854749184
RT @Juchtervbergen: #Proptech #Avobis Berner Kantonalbank Joins Swiss Immo Lab To Invest in Proptech Startups https://t.co/HOEKRAFu3L https…,1,1313740865903312898
"RT @annademyre: ""Our #business is constantly evolving, we are being asked for more and more customized #reports and this is where @getmyre…",1,1313436919838183424
RT @nihsingapore: #Spacent is a Finnish #proptech company specialised in enabling more effective space resource offering. Check out the new…,3,1314098255987441664
"RT @ryan_tcw: Clever! 

#proptech #fintech #tech #uktech",1,1314111439645401089
"RT @ryan_tcw: Clever! 

#proptech #fintech #tech #uktech https://t.co/fgWkiVPd8u",2,1314111439645401089
RT @TaitPlanning: The government’s White Paper on planning is a move away from qualitative document-based information to quantitative machi…,1,1313833880588292097
"RT @TaitPlanning: PropTech is short for ‘Property Technology’, a burgeoning area of technology-focused business that reaches right across t…",1,1313834060985360384
"RT @VidaImobiliaria: Proptech made in Portugal, dentro de dois anos a Keezag quer acompanhar 20% das transações de imóveis concluídas no me…",1,1313859640275472390
"RT @BeemmoFr: 🔝 Vendu !
📍 Nice T3
🚀 Appartement vendu en 30 jours
🏆 Félicitations à nos clients vendeurs &amp; acquéreurs et merci pour leur co…",5,1314122363995336704
"RT @propertyme: PropertyMe has been named the ABA100 Winner in The Australian Business Awards 2020 for CX Management 🎊

Read the full relea…",1,1313981854265962497
"RT @Pi_Labs: LIVE TODAY: Don't miss @FaisalButt_  in conversation with speakers from @assuraplc, @AOProptech, and #PROMINDGroup on investin…",4,1314132203165618177
RT @lucia_clixifix: #NationalCustomerServiceWeek #customercare #defectmanagement #contech #proptech,1,1314115406345506821
"RT @AlicanteOpen: @informacion_es se hace eco del proyecto ganador del reto ""Proptech for sale"" que lanzamos junto a @sareb 🙌
@inviertis pu…",1,1314115060680347648
"RT @mark_forrester: ""Proptech"" innovators often shout about disruption &amp; self-service. I'm backing a 🇿🇦 team on a quest to empower the prof…",1,1313818688408166402
"RT @arakens: 創業前に持っていた課題感、2月創業時の仮説、からのコロナで登場した北風と太陽、そして8月のβ版公開からの、検証生活で得た答えとは？

テレスペがピッチで話す5分間にテレワークの今が凝縮されています。

一次情報聞きたい方はどうぞー",1,1314116178739044352
"RT @PropTechJapan: 「不動産業界におけるデジタルトランスフォーメーションの今後とは」を開催、100名以上にご参加頂きました。
ご登壇頂いた経産省 宮本氏 (株)GA technologies 稲本氏 三菱地所(株)石井氏@ishikennn (株)桐井製作所…",1,1313818190980419590
"RT @NuukaSolutions: The interest in upgrading to safe, sustainable, and remotely controlled buildings is booming in the real estate industr…",1,1313826006067826688
"RT @DiscoverCREtech: Coming up next - Join The Carbon Trust, Lloyds Bank &amp; CFP Green Buildings to explore how to improve the #sustainabilit…",1,1314148546447388673
RT @archilyse: How is your digitisation strategy coming along? Do you need a hand digitising your floor plan archive? https://t.co/ItBznFyV…,1,1313406102910963712
"RT @BCO_NextGen: FINAL CALL to vote! Members... 

You only have until 12 October to cast your vote for Employer of The Year and #PropTech c…",1,1314094437589544966
RT @sareb: @inviertis pondrá en marcha un proyecto piloto con la comercialización de 10 activos en alquiler de @sareb #startup #Contribucio…,1,1314143741331083265
RT @FintechNewsHK: 15 Fintech Startups From Hong Kong to Watch Out for in 2021 @cryptocom @regtics @HashKeyGroup @velotrade @MEREALBIOMETRI…,4,1314147737710010368
RT @MxndCorp: Al final no pudo ser... 😥Enhorabuena a la propuesta ganadora Invertis👏🏻Nuestra propuesta d #proptech desd l visión disruptiva…,5,1314156519555059712
"RT @rentprofile: @PlaceTech covers the launch of Onboarding ⬇

https://t.co/YQQjXhHT7X

#proptech #app #mobile #lettingagents #rentals #dig…",2,1314155516168482816
"RT @SesoGlobal: Join us for a Virtual Open House on Sunday 11th Oct 2020.
Take a virtual tour of Chois Estate, Abijo GRA &amp; The Overlook Con…",1,1314154520977514501
RT @_futureproperty: LIVE in 15 mins - Investing in the next generation of sustainable solutions. An interactive discussion at 12:30 BST ta…,1,1314162091444625409
RT @PEREonline: Spain’s Azora and France’s @BNPPRE both made their first commitments to a #proptech fund in backing @fifthwallvc’s debut Eu…,1,1314164650041389063
RT @StartingUp_Mag: Das Münchner PropTech-Start-up Scoperty hat seine zweite Finanzierungsrunde erfolgreich abgeschlossen und sich einen si…,2,1314162624704045056
RT @PlanetSmartCity: @SmartCitiesWorld looks at how the renaming of the Marketplace of the European Innovation Partnership on Smart Cities…,1,1314156689227223040
"RT @CambridgeDrone: Working in construction? #CambridgeDrones can help survey sites, scan volumes of earth/material, elevations, deliver ti…",2,1301486605283229697
RT @fabienprevots: FRENCHNEWTECH Proptech : Axeleo Capital finance les start-up de l'immobilier et du BTP https://t.co/XEslB4CKn8 #entrepri…,1,1313808424606416898
"RT @Alastria_: This is how the State of the Union @EU_Commission   address relates to #PropTech. #SectorialRealState @EU_Commission
https:/…",3,1314168381218619392
"RT @reeseys: Have you heard of ""PropTech"" yet? Here are some of the reasons that you will be more and more in the future: https://t.co/bn94…",1,1313931869369622528
"RT @IoneRueteBBC: Muy orgullosa de presentar el plantel de lujo que asesorará a @TechEstate_Tech, la nueva plataforma de @ConstrumatBCN que…",2,1314177036018159616
RT @sofialocks: La digitalizzazione del controllo accessi è imprescindibile nel futuro del real-estate. Ecco come il PropTech sarà alla bas…,1,1314182002266996736
RT @AvisonYoung: #ICYMI: select assets of #PropTech firm Truss are now part of Avison Young! Read more about the leading #technology and ta…,1,1309543216988016640
RT @AgenciaMdi: Según Funcas el precio vivienda podría descender de un 5% al 8% durante 2020 creditos: @portalinmonews #PropTech https://t.…,1,1314098730753298433
"RT @latechdubtp: 📢@bim_world 

@resolving propose un atelier avec @Spiebatignolles aujourd'hui à 14h pour parler #BIM et #chantier!
🕑---&gt; h…",3,1314147519857930240
"RT @Paris_Seine_: Quand on ajoute du #digital à nos méthodes, nous avons + de temps pour nos clients ! Merci @DocuSignFR pour cette transit…",1,1313482712896999429
RT @allenandbrooks: Property Technology commonly known as PropTech is the innovative use of technology in real estate space to optimize and…,1,1314202539047284739
"RT @allenandbrooks: property management companies among other players in the real estate and construction sectors.

For more information, p…",1,1314202543195529220
RT @benliao: Join this session with @Colliers and @techstars alumni @joinlane and @getbooqed featured by @theC100.  #tsproptech #proptech #…,1,1313966253355270144
RT @benliao: Our very own #TSProptech @techstars alumn @joinlane is featured by @MaRSDD - They are one of 17 success stories in #Canada cur…,1,1288314933873127424
"RT @biconnections: 90 percent of traditional real estate organizations see proptech as an opportunity, as rising levels of investment show.…",1,1314227844818628609
RT @dribbblejobs: Not Disclosed Yet is hiring for a position of UI/UX Designer for Startup PropTech Co in USA Definitely - we are in Miami.…,1,1314233181542002694
"RT @SmartConnectPR: “The self-storage market has never been more active, booming over the past decade,” Dave Hettinger, senior national acc…",1,1314265886832893952
"RT @robynbeavers: Excited to have been recognized among so
many inspiring leaders in the Entrepreneur Of The Year® 2020 New York program as…",4,1314271978296143873
RT @conkers3: @AIM_profit @RidyardMike @BrilliantLeader @ULStechnology @eConveyancer @DigitalMoveUK @ShareScope #ULS+3% 57.2p✅#Proptech #AI…,1,1314209292682031105
"RT @CoFlatMate: Currently available ✔️
Flatmate needed at Greenville Estate, Agungi, Lagos State. 
The room is ensuite with large Wardrobe.…",1,1314235969542017024
RT @PropChallenge: #Sustainable #Building #Operations are crucial to providing businesses &amp; residents safe and healthy environments. This c…,1,1314181307988152321
RT @365connect: 365 Connect Receives Platinum dotCOMM Award for Its https://t.co/ewLgCzCOZt AI-Powered Chatbot Platform – READ MORE: https:…,5,1314282588878635008
RT @GetFlowPath: Happy Thursday! A big #thankyou to all the new FlowPath Facility Management Platform followers. Don't keep #flowpath a sec…,1,1314196534519631872
"RT @CPExecutive: #Technology is an asset to property managers. First  digitize, then use that #data to adapt, evolve and eliminate pain poi…",1,1314286546623893504
"RT @IcelandinNY: PropTech Video Recap @NordicHouseNY PropTech Video Recap

#proptech #venturecapital #realestate #nordic #startups #realest…",1,1314285683511562247
"RT @HlynurGudjons: PropTech Video Recap @NordicHouseNY PropTech Video Recap

#proptech #venturecapital #realestate #nordic #startups #reale…",1,1314285593480826881
"RT @propmodo: How do we keep people spontaneous, creative and networked during the pandemic? The simplest answer is that networking needs t…",1,1314289878511882246
"RT @joinajar: Ajar is one of the Middle East's 50 most funded startups!

https://t.co/CBbnJp4McI

#Ajar #JoinAjar #RealEstate #PropertyMana…",1,1314209024334721028
"RT @joinajar: أجار هي واحدة من بين “أكثر 50 شركة ناشئة تمويلاً” في الشرق الأوسط.

https://t.co/1SEYIy8Nns

#Ajar #JoinAjar #RealEstate #Pro…",1,1314208216381747205
RT @btrnews247: @SmartRentdotcom are hosting a free #webinar: Technology in BTR - inside the #construction process: https://t.co/GhQE3OYOa7…,2,1313708804857569280
"RT @realbobbybryant: DOSS: An Intelligent Personal Assistant for the Real Estate industry. 

Speak, Text, or Type any question about any pr…",1,1314294346406072322
"RT @askdossnow: DOSS: An Intelligent Personal Assistant for the Real Estate industry. 

Speak, Text, or Type any question about any propert…",1,1314294427654017024
RT @ApartmentWire: There are a lot of venture capital firms and tech startups pitching the latest and greatest solutions for multifamily.…,1,1312129483143434240
RT @RENXca: Local Logic (@local_logic) has compiled more than 85 billion data points which identify lifestyle and location attributes in ci…,1,1314286943992119296
RT @andres_leal7: Muy contentos desde @TriariiLatam de contribuir como consultores en tecnología a esta nota en @RevistaDinero ¿Qué es #Pro…,1,1314047198439538688
RT @TonsTweetings: +1! คำว่า AI ที่ใช้กันได้เสร่อพอๆกัน ภาคอสังหาฯ​จริงๆ คืออุตสาหกรรมหนึ่งที่ชอบใช้ fancy words มาครอบสิ่งที่ตัวเองกำลังทำ…,1,1314806476909600768
"RT @joakimbaage: Another interesting finance model, this time for second homes, making them accessible for more than the 1%. A better use o…",1,1315289963819401217
"RT @AlifRealty: ""In investing, what is comfortable is rarely profitable.""
#alifrealty #alifterms #a2zrealestate  #proptech #property #reale…",1,1315556128260911106
RT @AECTechTV: Episode 6 of #AECTechTV was released on Friday. Item #1: @EEPaul talks about a #Proptech data standards report by @PropertyD…,1,1315547754614140929
"RT @hyresgasterna: Så tar vi 🇸🇪 ur bostadskrisen!🏗

▶️Välkommen på webbinarium och presentation av vårt förslag om hur vi kan finansiera by…",3,1315568687051689984
"RT @enricomolinari: This $645 million #superyacht is for billionaires who are #ecofriendly #traveltech! @GiGadgets_ via @enricomolinari

cc…",1,1314894446396399619
RT @PropertyDanH: Digital is such a vital element of an effective and productive construction/property sector. Great to see @nadhimzahawi f…,1,1314490482458865664
RT @ChrisPincher: Today I met the #PropTech sector and Local Government to discuss how data and digital tech as part of our #PlanningForThe…,9,1316024793464881163
"RT @enricomolinari: I'll use tomorrow this flying motorcycle for travelling until my office!! @mashable via @enricomolinari 

#selfdrivingc…",1,1315598837898080256
"RT @ProptechLatam: Además, @fvazquezmedem es coautor del libro ""7 pasos para la transformación. Los líderes ante el cambio"", junto con @Ana…",1,1316038751899000832
"RT @enricomolinari: The @Bubble_Barrier brings submerged plastic waste to the river surface, where it can be collected for recycling @realt…",3,1315976073449033730
RT @BehrTech: What are the wireless requirements for scaling a smart building IoT deployment? Download our latest white paper ➡️  https://t…,1,1316038483358740481
"RT @enricomolinari: This @volkswagen #robot finds our #EV in #eparking for recharging! @realtechmatters via @enricomolinari

#CX #marketing…",2,1316043769775489030
"RT @salonrent: Les inscriptions pour les Proptech Digital Days by RENT sont OUVERTES 🙌

SAVE THE DATE : Rendez-vous les 4 et 5 Novembre 202…",3,1316043045561868289
RT @enricomolinari: The O’MEGA1 project is a 17MW floating #solar farm sits on an artificial lake in France @realtechmatters via @enricomol…,5,1316024392250347521
"RT @unitee_io: Jour J #Cüriositee 💥// A partir de 18h30 :

👉 Suivez en live (inscription gratuite) nos tables rondes par ici : https://t.co…",1,1315941862788812805
RT @OFImmo: Ce soir la directrice de https://t.co/jbRlEtcO34 Arantxa Manterola intervient sur la table de l'#innovation #immobilier #rennes,1,1316055758597959689
"RT @NAIGlobal: The rapidly evolving #proptech industry is elevating the entire CRE model 

https://t.co/OUqdHPyvEL",1,1316031548362235904
RT @HomeownersLandQ: Interested in community engagement @ChrisPincher? Why not meet some of the MANY #cladding groups who you've been dodgi…,3,1316059650207481856
"RT @Mountxcanada: ¡Save the date!
We are waiting for you at the biggest event of the year.
November 11 and 12, 2020
Free event, sign up ⬇️…",1,1316061373810515968
RT @david_bernabeu: Gracias @expansioncom por vuestro reportaje sobre la industria del #PropTech destacando a @citiboxES como caso de éxito…,1,1315603897097035782
RT @tobylloyd: Lots of bits of the Planning White Paper are questionable - but the bits on digital planning are excellent. Really glad this…,1,1316025932918915077
"RT @fifthwallvc: Unpacking the last 5 years of the burgeoning #Proptech sector, told through the perspective of @WeAreVTS CEO @NickRomito a…",1,1316048865674625025
"RT @sofialocks: Coworkings, how to cope with the future? Keep up with Sofia Locks cloud technology and the experienced Italian design of Is…",1,1315993189472370688
"RT @MetaPropNYC: What does @guygal, CEO of @side_realestate see as one of the biggest upcoming trends in #RealEstate?

A growing demand for…",1,1315736523124412417
RT @kraln: @1DavidClarke I have worked for a proptech startup in Europe. One of our biggest investors was also one of the largest property…,1,1315999879181799424
"RT @unitee_io: En direct 🎥 // @HBuzyCazaux intervient en visio pour cette dernière partie des conférences #Proptech !
Suivez en live le #Cü…",3,1316073275928256512
RT @ccim: New Challenges in CRE Security: #Proptech could help #CRE meet the security and public health challenges in the industrial and wa…,2,1310347242843316224
RT @ConnectedWMag: PropTech #startups &amp; smart building solutions to watch: https://t.co/23Rs9HjQ3g  #IoT #sustainability #AI #5G #cloud #ed…,1,1316080026371096578
RT @m2crowd: ¿Conoces las #PropTech? 5 puntos para entenderlas https://t.co/n5JiQH6ikQ,1,1315811740689592321
RT @PropertyQuants: Uncover hidden opportunities in real estate with Python and machine learning. Learn to use Python and machine learning…,2,1316375390764494848
RT @AOProptech: Current GHG emission reduction efforts tend to focus on reducing GHG emission emitted during building operations; it is ess…,1,1316377040757690368
RT @Okapi_AI: Busy October ahead for commercial real estate and proptech! Will we see you tomorrow at the virtual IREM Summit? Come say hi…,2,1316376336139681799
RT @YorkshireParr: @RobertJenrick I wish I could #PlanForTheFuture unfortunately I'm trapped in an unsafe leasehold apartment like 000s of…,1,1316163294332362753
"RT @gqsteve: 📣Priorities Robert, priorities!

Sort out the historic failings before #PlanningForTheFuture
Millions trapped in dangerous hom…",2,1316165073577095168
RT @CapsuleCorpStd: 🌐Vous avez un projet numérique innovant en tête ?! Rejoignez notre flotte de projets déjà mis sur orbite ! Echangez ave…,1,1316324541900222469
RT @3gsmartgroup: Te invitamos a leer esta interesante entrevista a @fvazquezmedem sobre la tecnología y su comunión con el trabajo y el ti…,1,1316291881303769088
RT @3goffice: Un adelanto de lo que podrás escuchar los próximos 12 y 13 de noviembre en la #RealEstate Management Tech organizada por @Pro…,2,1316292709401976832
"RT @UKProptech: Join #PropTech Gold Member, @re_leased's, upcoming webinar 'Turning #data into your most valuable asset' with @ING, @Savill…",2,1316384534770987012
"RT @GoSpaceAI: In advance of the release of his latest book Elemental Change, Neil Usher is discussing the dynamic future of the workplace…",2,1316322789268258818
RT @photoilikecom: Buscamos #inmobiliarias innovadoras para probar nuestras nuevas versiones y productos. Será una gran oportunidad para co…,2,1316293077875728384
"RT @crecollaborator: Transparency has been boosted by a combination of proptech and new data, sustainability initiatives, and anti money-la…",1,1316393831907102722
"RT @forochatiberoa1: Agradecido @alzatejuanc1 , por ser parte de Foro Chat Iberoamérica....
Los esperamos este Jueves 15 de octubre
@Propte…",1,1316373392673722368
"RT @PropChallenge: Jimmy Kuhn, President, @Newmark talks about challenges facing #Commercial #Brokerage &amp; #Leasing along with opportunities…",1,1316348187075063808
RT @Minervites: Dao Proptech (Pvt) Ltd is looking for a Marketing Manager to lead all brand and marketing initiatives from digital marketin…,2,1316279242208968704
"RT @ProptechE: Los esperamos este Jueves 4 p.m. Para hablar de Proptech, vamos a conocer el camino hacia el ecosistema Proptech. El mundo d…",1,1316354377708437504
"RT @jaypalter: Difference between contenders and pretenders is executing in the present. 

""Luck is just an opportunity recognized.""

Succe…",1,1316195978748334081
RT @RealEstateEarth: La #Etapa postpandemia tendrá un gran componente #Digital debido a que el contacto físico entre #Humanos está limitado…,3,1316399673314336770
RT @savvy_lane: #retech #proptech #realestate #savvylane #savvyseller #re2020 #sold https://t.co/CEKGjFcEME,1,1316056672310181888
"RT @Infabode: We are proud to be the official category sponsor of the 'PropTech Investor of the Year' Award at the #UKPropTechAwards2020
Yo…",1,1316377418173763584
RT @propster_: Wir freuen uns über unsere Mitgliedschaft bei dem Bundesverband digitales Bauwesen und in weiterer Folge über unsere Teilnah…,1,1316399846174142464
RT @iLeads: Credit-based leads are destined to increase your approval rates by targeting customers who match your credit and collateral pro…,5,1316179923170742273
"RT @AssettiSW: It is Wednesday again, so here are some new Tips &amp; Tricks for you! 

#proptech #realestate #datamanagement https://t.co/fcIb…",1,1316333960037888000
RT @propmodo: Join this expert panel to explore how technology can be leveraged to respond to an evolving business environment to make work…,2,1316442641257631744
"RT @iLeads: Given the #disruption of today's business sales cycles, it is more important than ever to be prepared with the best #data. We p…",3,1316116510277013506
RT @propertyjourno: @ReapitSoftware &amp; @InventoryBase have formed a new partnership. https://t.co/h9p7jRlEXo,1,1316517270324117506
RT @SwissPropTech: Meet our #Proptech Member @REALCUBEupdates - The facility management booster. They offer an open platform for App-based…,1,1316602959329996804
"RT @iproup: Inteligencia artificial e innovación al servicio del mercado inmobiliario: esta ""proptech"" quere revolucionar el mercado https:…",2,1316507407841996801
RT @Pi_Labs: Our CEO/Founder @FaisalButt_ moderated an insightful conversation which proved a great opportunity to discuss how #data and #t…,1,1316406306346074114
RT @SimedMalaga: 📝 ¿Cuál es el papel de las empresas #proptech en el sector #inmobiliario? https://t.co/Vls6KAtaRU Descubre cómo podría ser…,1,1316626828006690816
RT @antonyslumbers: Looking forward to this. Terrific panel. Who all happen to be alumni of the #FutureProofOffice course I run with @drorp…,1,1316635467580870657
"RT @housingtech: Tina Kennedy, Head of Digital @AareonUKLtd, discusses the importance of embracing rapid digitalisation in the latest issue…",2,1315927769381994497
RT @IndoorAtlas: GroundSage by @IndoorAtlas – Create and maintain a safe environment for continuous business operations by using the ultima…,4,1316640964744708098
"RT @Space4Europe: #PropTech has proliferated over the last 35 years 🌆

Recent breakthroughs in #technologies &amp; improved connectivity are sp…",1,1316646263270658048
"RT @antonyslumbers: BTW my talk on the 19th, opening the @DrasticSummit , discusses in detail why this fact is also acting as a flywheel of…",1,1316647473818075138
"RT @Konii_de: Wie kommt das #PropTech @DocEstate_GmbH durch die Coronakrise. Gründer und CEO Christoph Schmidt erklärt es hier.
https://t.c…",1,1316650780397645826
RT @CRESuccess: Sherif Hassan is the APAC Head of Sales at @Re-Leased and one of the tallest guests ever on CRE Success: The Podcast. Liste…,1,1316462679058509824
"RT @VecoByEurolink: Join Kate from Agent Rainmaker, our Head of Business Development &amp; Marketing Chris Reile and our Head of New Business E…",1,1316691037147013120
RT @BidX1_ES: “Gracias al Big Data tenemos toda la información de lo que quiere el comprador y las nuevas tendencias en materia de carteras…,1,1316700124492562432
RT @zoop_one: Many fintechs have gone into overdrive to respond to the crisis. Insurtech and proptech companies are shoring up their capita…,1,1315947974078365702
"RT @REach_GB: HUGE congrats to @reachcdn and to the eight companies selected for the inaugural REACH Canada Class of 2020! 
@meetsetter @Br…",3,1316663405579833345
"RT @nobul: Haven’t heard of us yet? Just wait, you will. #proptech #futureofrealestate #realestate #Upstart100 #thefutureisours https://t.c…",1,1314991586468528128
RT @nobul: Join Nobul today and embrace the future of real estate. #Realtor #Proptech #futureofrealestate #orlandorealestate #orlandorealto…,1,1316078750090498049
"RT @UKProptech: Last chance to participate in #PropTech Gold Member, @Infabode's, convertible loan financing round! Get involved for the ch…",1,1316690170977095680
RT @loveyourassets: Check out our brand new PropTech Guide with (nearly) everything you need to know about workplaces! https://t.co/Q1rnNFu…,1,1316381296042692613
"RT @vinciimmobilier: [CP📣] #VINCIImmobilier Corporate Venture annonce son entrée au capital de #Lici, l’application de partage des agents i…",1,1316715202243633154
"RT @ProptechLatam: 7 CLAVES PARA LA TRANFORMACIÓN. LOS LÍDERES ANTE EL CAMBIO

Así titula la obra que @FVazquezMedem, arquitecto y fundador…",1,1316703121649922050
"RT @techwithin: #ThrowbackThursday - To our 'Demystifying PropTech' ebook. If you haven't read it yet, download your free copy today.
#prop…",1,1316733122097094658
"RT @Re2bit1: Zappyrent sugli affitti: posto letto addio, ora si punta al monolocale – Re2bit https://t.co/Q3IRA0J2nv #affitti #residenziale…",3,1316734599733686274
RT @ImmoZeitung: Proptech Soobr will Gebäudereinigung digitalisieren: Das Schweizer Start-up Soobr hat eine erste Finanzierungsrunde abgesc…,1,1316711209698299906
RT @tigre_wenrich: Don't forget to sign up for next week's PropTech Hotseat with David Martin of Terra and four very cool VR startups that…,1,1316533773740240896
"RT @LMREPropTech: Final episode of The Propcast is out NOW!!

Episode 10 is live of The Propcast by Louisa Dickins in partnership with UK P…",1,1315936031041085441
RT @REveoApp: REveo 15 Min LIVE Demo [in 5 Min only today!] - Dynamic Relocation Showing™ with @DebbiDiMaggio  https://t.co/H7B1SXpDr5 #Rea…,1,1316738733773918209
RT @JoyHubApp: Q&amp;A with CREtech’s Michael Beckerman: Proptech is Now a “Must Have” https://t.co/YeT4T9DHb2  #CRE  #IoT  #TeX  #Technology…,2,1316736840683192322
"RT @PropTechJapan: 【イベント開催報告】
「PropTech JAPAN Online Meetup スタートアップピッチ」を開催いたしました！ご登壇頂いた株式会社アメグミ 常盤瑛祐氏、テレワーク・テクノロジーズ株式会社 荒木賢二郎氏、株式会社CARCH 中村…",1,1316726684482105345
"RT @Maxeem_fr: 🎙️ Maxeem en direct de #Lyon aux côtés de @radioimmo et @Le_Figaro_Immo à l'enregistrement de ""Les Clés de la Ville"", pour n…",2,1316734425636442112
"RT @LocaleLtd: ""Proptech has fought to be heard for well over a decade, but has often been dismissed as overly innovative or simply misunde…",1,1316689518720962560
"RT @PlanetSmartCity: To speed up #smartcity creation, @wef advises on: government leadership, putting #data at the centre of policy, attrac…",1,1316694538589810688
"RT @iLeads: Given the #disruption of today's business sales cycles, it is more important than ever to be prepared with the best #data. We p…",5,1316705385705885696
"RT @ProptechCollect: If you're in Canada or considering opening an office here, reach out! We'd love for you to join @ProptechCollect and c…",1,1316721377303564290
RT @PropChallenge: @davidsrose CEO of US Real Estate Markets talks about @REBNY #PropTech Challenge https://t.co/WFy91PEUAb - We're looking…,1,1315985819191193600
"RT @iotproptech: In the PropTech space, it’s important to highlight visionaries. @tridel's  Director of Innovation, Adrian Wang, understand…",1,1316744148611993606
RT @aging_freedom,1,[]
"RT @fortworthchris: I'm excited to be recording a convo w/ the founders of @MetaPropNYC - @aaronnblock &amp; @ZacharyAarons this week.  

MetaP…",1,1315785991752384513
"RT @alfredodam: Nueva entrevista en el #podcast de 
@spanishproptech
 con Andrea Rodríguez founder de 
@ProptechLatam
 donde hablamos del #…",1,1316429803281670144
"RT @TriariiLatam: Sectores Tech en Colombia: Proptech, Fintech y otros impulsan la tecnología https://t.co/Cvsn6GnlGT",1,1316495123425964032
RT @modestproposal1: What funds are writing $7-10M checks at the intersection of proptech and fintech right now?,2,1316807225218928642
