Item_id,Item_Name,Fecha_publicacion,Materias,Alertas,Referencias,Referencias_completas,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6091.pdf"";""BOE-B-2021-6091"")",Anuncio de formalización de contratos de: Dirección de la Sociedad de Salvamento y Seguridad Marítima. Objeto: Servicio de mantenimiento de los Sistemas de Alimentación Ininterrumpida del fabricante APC by Schneider Electric. Expediente: EM20-659.,2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6085.pdf"";""BOE-B-2021-6085"")",Resolución de la Delegación de Economía y Hacienda en Teruel por la que se anuncia subasta de bienes propiedad del Estado.,2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6084.pdf"";""BOE-B-2021-6084"")","Anuncio de licitación de: Comité Ejecutivo del Consorcio de la Zona Franca de Cádiz. Objeto: Obras necesarias para la ejecución del proyecto de acondicionamiento del Recinto Fiscal de la Bahía de Algeciras denominado ""Acondicionamiento de la Zona Franca de la Bahía de Algeciras, en el término municipal de Los Barrios (Cádiz)"" y redactado por Ignacio M. Gargallo Sanz de Vicuña Ingeniero de Caminos, Canales y Puertos, Colegiado N.º 23.460. Expediente: CO-0010-2021-00-A.",2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6090.pdf"";""BOE-B-2021-6090"")",Anuncio de formalización de contratos de: Dirección de la Sociedad de Salvamento y Seguridad Marítima. Objeto: Servicio de mantenimiento de determinadas instalaciones contra incendios de la Sociedad de Salvamento y Seguridad Marítima en Andalucía. Expediente: EM20-655.,2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6086.pdf"";""BOE-B-2021-6086"")",Anuncio de licitación de: Gerencia del Consorcio de la Ciudad de Toledo. Objeto: Administración y soporte de los sistemas de información del Consorcio de la Ciudad de Toledo y mantenimiento y actualización de aplicaciones multiplataforma y web. Expediente: SV-0003/20.,2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6092.pdf"";""BOE-B-2021-6092"")","Anuncio de formalización de contratos de: ADIF - Presidencia. Objeto: Emergencia por daños ocasionados por las intensas lluvias de los dias 11, 12, 13 y 14 de septiembre en el ambito de la Jefatura de Mantenimiento de Albacete. Expediente: 3.19/27507.0270.",2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6079.pdf"";""BOE-B-2021-6079"")",Anuncio de formalización de contratos de: Director de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada. Objeto: Negociado sin publicidad para la adquisición de fundas y bolsas para cascos COBAT I. Expediente: 3504020042300.,2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6078.pdf"";""BOE-B-2021-6078"")",Anuncio de formalización de contratos de: Dirección General del Servicio Exterior. Objeto: Servicio limpieza Embajada Liubliana. Expediente: 2020/133.,2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6093.pdf"";""BOE-B-2021-6093"")","Anuncio de formalización de contratos de: ADIF - Presidencia. Objeto: Emergencia de las obras de tratamiento de terraplenes en tramos de la línea Chinchilla de Montearagón - Cartagena entre los PPKK 389+500 y 389 +960, y entre los PPKK 424+100 y 424+450.Tratamiento vía 424+100 y 424+ 450. Expediente: 3.20/27507.0171.",2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6087.pdf"";""BOE-B-2021-6087"")",Anuncio de la Delegación Especial de Asturias de la AEAT relativo a la modificación e información adicional de la licitación del contrato del servicio de limpieza de centros de su ámbito.,2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6083.pdf"";""BOE-B-2021-6083"")","Anuncio de la Delegación de Economía y Hacienda en Almería, de subasta de tres inmuebles propiedad de la Administración General del Estado.",2021-02-10,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/10/pdfs/BOE-B-2021-6097.pdf"";""BOE-B-2021-6097"")","Anuncio de la Subdirección General de Programación y Gestión Económica y Presupuestaria de la Dirección General del Agua del Ministerio para la Transición Ecológica y el Reto Demográfico por la que se da publicidad a la financiación del Fondo Europeo de Desarrollo Regional del contrato ""Redacción del proyecto de saneamiento y depuración de los municipios de la cuenca del Bajo Guadiaro. E.D.A.R. y colectores en San Martín del Tesorillo (Cádiz)"". Clave: 05.311-0335/0311.",2021-02-10,,,,,,
