Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1701.pdf&tipo=rutaDocm"";""2021/1701"")","Ayudas y Subvenciones. Corrección de errores de la Orden 16/2021, de 11 de febrero, de la Consejería de Agricultura, Agua y Desarrollo Rural, por la que se precisan las bases reguladoras para la concesión y gestión de las ayudas a las solicitudes de reestructuración y reconversión de viñedo de Castilla-La Mancha para el Programa de Apoyo 2019-2023 y se convocan para su ejecución en 2022 y 2023. Extracto BDNS (Identif.): 548755. [NID 2021/1701]",2021-02-24,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1748.pdf&tipo=rutaDocm"";""2021/1748"")","Títulos. Decreto 12/2021, de 16 de febrero, por el que se modifica el Decreto 47/2019, de 21 de mayo, por el que se regula la expedición y el registro de los títulos académicos y profesionales no universitarios correspondientes a las enseñanzas establecidas por la Ley Orgánica 2/2006, de 3 de mayo, de Educación, en la comunidad autónoma de Castilla-La Mancha. [NID 2021/1748]",2021-02-24,"Real Decreto 700/2019, Real Decreto 1850/2009, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1711.pdf&tipo=rutaDocm"";""2021/1711"")","Nombramientos. Decreto 10/2021, de 16 febrero, por el que se dispone el nombramiento de don José Julián Garde López-Brea como miembro nato del Consejo Social de la Universidad de Castilla-La Mancha, en representación del Consejo de Gobierno de la Universidad. [NID 2021/1711]",2021-02-24,Ley 7/2003,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1713.pdf&tipo=rutaDocm"";""2021/1713"")","Nombramientos. Decreto 11/2021, de 16 febrero, por el que se dispone el cese y el nombramiento de miembros natos del Consejo Social de la Universidad de Castilla-La Mancha, en representación del Consejo de Gobierno de la Universidad. [NID 2021/1713]",2021-02-24,Ley 7/2003,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1704.pdf&tipo=rutaDocm"";""2021/1704"")","Convenios. Resolución de 12/02/2021, de la Dirección General de Autónomos, Trabajo y Economía Social, por la que se registra y publica el acuerdo de modificación del III Acuerdo de Solución Autónoma de Conflictos Laborales de Castilla-La Mancha. [NID 2021/1704]",2021-02-24,"Real Decreto 713/2010, Real Decreto Legislativo 2/2015",RDG 2/2015 ESP
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1700.pdf&tipo=rutaDocm"";""2021/1700"")","Ayudas y Subvenciones. Resolución de 15/02/2021, de la Dirección General de Autónomos, Trabajo y Economía Social, por la que se publica nueva distribución del crédito presupuestario previsto en la Resolución de 29/12/2020, por la que se aprueba la convocatoria de subvenciones destinadas a la financiación de planes de formación, dirigidos a la mejora del diálogo social y la negociación colectiva, en el ámbito de Castilla-La Mancha. Extracto BDNS (Identif.): 542361. [NID 2021/1700]",2021-02-24,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1741.pdf&tipo=rutaDocm"";""2021/1741"")","Sanciones. Notificación de 16/02/2021, de la Delegación Provincial de Economía, Empresas y Empleo de Ciudad Real, por la que se da publicidad a la Resolución por la que se nombra instructor de fecha 13/01/2021 del expediente sancionador T-0001/2021 por infracciones del orden social. [NID 2021/1741]",2021-02-24,"Ley 40/2015, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1743.pdf&tipo=rutaDocm"";""2021/1743"")","Sanciones. Notificación de 16/02/2021, de la Delegación Provincial de Economía, Empresas y Empleo de Ciudad Real, por la que se da publicidad a la Resolución por la que se nombra instructor de fecha 21/01/2021 del expediente sancionador T-0018/2021 por infracciones del orden social. [NID 2021/1743]",2021-02-24,"Ley 40/2015, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1744.pdf&tipo=rutaDocm"";""2021/1744"")","Sanciones. Notificación de 16/02/2021, de la Delegación Provincial de Economía, Empresas y Empleo de Ciudad Real, por la que se da publicidad a la Resolución por la que se nombra instructor de fecha 21/01/2021 del expediente sancionador T-0019/2021 por infracciones del orden social. [NID 2021/1744]",2021-02-24,"Ley 40/2015, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/24/pdf/2021_1737.pdf&tipo=rutaDocm"";""2021/1737"")","Régimen Local. Resolución de 17/02/2021, de la Viceconsejería de Administración Local y Coordinación Administrativa, por la que se aprueba la constitución de la agrupación voluntaria para el sostenimiento en común del puesto de Secretaría-Intervención entre los Ayuntamientos de Centenera y Valdeavellano (Guadalajara). [NID 2021/1737]",2021-02-24,"Real Decreto 128/2018, Ley 3/1991, Ley 39/2015",
