Item_id,Item_Name,Fecha_publicacion,Materias,Alertas,Referencias,Referencias_completas,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-B-2021-11939.pdf"";""BOE-B-2021-11939"")","Anuncio de corrección de errores de: Dirección General de Carreteras. Objeto: ""30.1240/20-1; TP-003/20 Apoyo técnico a la Dirección Técnica especializado en estructuras."". Expediente: 130209327434.",2021-03-11,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-B-2021-11938.pdf"";""BOE-B-2021-11938"")","Resolución de la Delegación de Economía y Hacienda de Granada por la que se convoca subasta pública, el 19 de abril de 2021, para la enajenación de un bien inmueble.",2021-03-11,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-B-2021-11928.pdf"";""BOE-B-2021-11928"")",Anuncio de formalización de contratos de: Sección de Asuntos Económicos del Parque y Centro de Abastecimiento de Material de Intendencia. Objeto: Mantenimiento de equipos e instalaciones medioambientales. Expediente: 2011120008100.,2021-03-11,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-B-2021-11929.pdf"";""BOE-B-2021-11929"")",Anuncio de formalización de contratos de: Dirección General del INTA M.P. Objeto: Campus Marañosa. obra de restauracion varios edificios-adecuación de instalaciones. Expediente: 582020099100.,2021-03-11,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3762.pdf"";""BOE-A-2021-3762"")","Real Decreto 144/2021, de 9 de marzo, por el que se modifica el Real Decreto 221/2008, de 15 de febrero, por el que se crea y regula el Consejo Estatal de Responsabilidad Social de las Empresas.",2021-03-11,"Consejos consultivos, Empresas, Ministerio de Trabajo y Economía Social, Organización de la Administración del Estado, Órganos colegiados",Organización de la Administración,"BOE-A-2008-3868, BOE-A-2020-4765, BOE-A-2010-19155","MODIFICA los arts. 4.1.a), 5, 7, 8.2, 10.2, la disposición adicional 1 y AÑADE las disposiciones adicionales 2 y 3 al Real Decreto 221/2008, de 15 de febrero, DE CONFORMIDAD con el Real Decreto 499/2020, de 28 de abril, DE CONFORMIDAD con la Sentencia de 16 de junio de 2010","Real Decreto 499/2020, Sentencia de 16 de junio de 2010, Real Decreto 221/2008",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3831.pdf"";""BOE-A-2021-3831"")","Resolución de 8 de febrero de 2021, de IE Universidad, por la que se publica el plan de estudios de Graduado o Graduada en Derecho/Bachelor of Laws.",2021-03-11,"Derecho, Planes de estudios, Segovia, Universidades",,"BOE-A-2001-24515, BOE-A-2021-903","DE CONFORMIDAD con el art. 35.4 de la Ley Orgánica 6/2001, de 21 de diciembre, CITA Resolución de 14 de enero de 2021","Ley Orgánica 6/2001, Resolución de 14 de enero de 2021",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3825.pdf"";""BOE-A-2021-3825"")","Resolución de 24 de febrero de 2021, de la Real Academia de Ciencias Exactas, Físicas y Naturales de España, por la que se convoca la provisión de vacante de Académico Numerario en la Sección de Ciencias Naturales.",2021-03-11,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3819.pdf"";""BOE-A-2021-3819"")","Resolución de 3 de marzo de 2021, del Instituto Nacional de Administración Pública, sobre delegación de competencias.",2021-03-11,"Delegación de atribuciones, Instituto Nacional de Administración Pública",Organización de la Administración,"BOE-A-2018-6205, BOE-A-2015-10566, BOE-A-2011-6872","DEROGA la Resolución de 4 de mayo de 2018, DE CONFORMIDAD con la Ley 40/2015, de 1 de octubre, DE CONFORMIDAD con el art. 6.3 del Real Decreto 464/2011, de 1 de abril","Ley 40/2015, Resolución de 4 de mayo de 2018, Real Decreto 464/2011",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3818.pdf"";""BOE-A-2021-3818"")","Resolución de 23 de febrero de 2021, de la Subsecretaría, por la que se emplaza a los interesados en el recurso contencioso-administrativo 960/2019, interpuesto ante el Tribunal Superior de Justicia de Madrid, Sala de lo Contencioso-Administrativo, Sección Tercera.",2021-03-11,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3824.pdf"";""BOE-A-2021-3824"")","Resolución de 24 de febrero de 2021, de la Real Academia de Ciencias Exactas, Físicas y Naturales de España, por la que se convoca la provisión de vacante de Académico Numerario en la Sección de Ciencias Físicas y Químicas.",2021-03-11,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3830.pdf"";""BOE-A-2021-3830"")","Resolución de 15 de febrero de 2021, del Consorcio Universitario del Centro Asociado a la Universidad Nacional de Educación a Distancia en Vila-real (Castellón), por la que se publican las cuentas anuales del ejercicio 2019 y el informe de auditoría.",2021-03-11,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3763.pdf"";""BOE-A-2021-3763"")","Orden APA/219/2021, de 8 de marzo, por la que se crea la División de Laboratorios de Sanidad de la Producción Agraria.",2021-03-11,"Dirección General de Sanidad de la Producción Agraria, Laboratorios, Organización de la Administración del Estado, Sanidad vegetal, Sanidad veterinaria","Organización de la Administración, Tecnología e investigación","BOE-A-2020-3228, BOE-A-2015-10566","DE CONFORMIDAD con el art. 4 del Real Decreto 430/2020, de 3 de marzo, DE CONFORMIDAD con el art. 59.2 de la Ley 40/2015, de 1 de octubre","Real Decreto 430/2020, Ley 40/2015",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/11/pdfs/BOE-A-2021-3826.pdf"";""BOE-A-2021-3826"")","Resolución de 10 de marzo de 2021, del Banco de España, por la que se publican los cambios del euro correspondientes al día 10 de marzo de 2021, publicados por el Banco Central Europeo, que tendrán la consideración de cambios oficiales, de acuerdo con lo dispuesto en el artículo 36 de la Ley 46/1998, de 17 de diciembre, sobre la Introducción del Euro.",2021-03-11,,,,,,
