Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
CVE-DOGC-B-21053016-2021,"RESOLUCIÓN de 16 de febrero de 2021, por la que se aprueba el Plan de ordenación de recursos humanos del Síndic de Greuges de Cataluña y se ordena su publicación.",01/03/2021,"Ley 39/2015, Ley 24/2009, Ley 29/1998, Resolución de 29 de diciembre de 2010",
CVE-DOGC-B-21053056-2021,"EDICTO de 22 de febrero de 2021, sobre un acuerdo de la Comisión de Territorio de Cataluña referente a una modificación puntual del Plan de ordenación urbanística municipal del municipio de Sant Feliu de Guíxols.",01/03/2021,"Ley 2/2007, Ley 5/2020, Ley 39/2015, Ley 29/1998, Ley 3/2012","DLE 3/2012 CAT, LEY 14/2015 CAT, LEY 3/2012 CAT, LEY 3/2012 ESP, LEY 5/2020 CAT"
CVE-DOGC-B-21053044-2021,"EDICTO de 22 de febrero de 2021, sobre un acuerdo de la Comisión Territorial de Urbanismo de Girona referente al municipio de Celrà.",01/03/2021,"Ley 39/2015, Ley 29/1998, Ley 3/2012, Ley 2/2007","DLE 3/2012 CAT, LEY 14/2015 CAT, LEY 3/2012 CAT, LEY 3/2012 ESP"
CVE-DOGC-B-21053045-2021,"EDICTO de 22 de febrero de 2021, sobre un acuerdo de la Comisión de Territorio de Cataluña referente a una modificación puntual del Plan general de ordenación urbana del municipio de Torroella de Montgrí.",01/03/2021,"Ley 2/2007, Ley 5/2020, Ley 39/2015, Ley 29/1998, Ley 3/2012","DLE 3/2012 CAT, LEY 14/2015 CAT, LEY 3/2012 CAT, LEY 3/2012 ESP, LEY 5/2020 CAT"
CVE-DOGC-B-21056034-2021,"RESOLUCIÓN TES/510/2021, de 22 de febrero, de ampliación de la dotación presupuestaria de la convocatoria para la concesión de subvenciones dirigidas a los entes locales para la ejecución de actuaciones de mantenimiento y conservación de cauces públicos en tramos urbanos los años 2020 y 2021 (ref. BDNS 515779).",01/03/2021,"Resolución TES/1053/2020, Ley 39/2015, Ley 29/1988, Ley 38/2003, Resolución TES/1736/2020, Real decreto 887/2006",
CVE-DOGC-B-21053037-2021,"RESOLUCIÓN CLT/472/2021, de 16 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración de la Oficina de Apoyo a la Iniciativa Cultural por el que se aprueba la convocatoria en el ámbito del fomento de la lengua para la concesión de subvenciones, en régimen de concurrencia no competitiva, para la subtitulación en catalán de festivales y muestras audiovisuales en Cataluña para el año 2021 (ref. BDNS 549913).",01/03/2021,"Resolución CLT/1299/2020, Orden CLT/4/2013, Resolución CLT/198/2021, Resolución CLT/3216/2020, Orden CLT/47/2014, Resolución CLT/612/2018",
CVE-DOGC-B-21053038-2021,"RESOLUCIÓN CLT/473/2021, de 16 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración de la Oficina de Apoyo a la Iniciativa Cultural por el que se aprueba la convocatoria en el ámbito del fomento de la lengua para la concesión de subvenciones, en régimen de concurrencia competitiva, para la incorporación de la lengua catalana a productos tecnológicos para el año 2021 (ref. BDNS 549909).",01/03/2021,"Resolución CLT/1008/2019, Orden CLT/4/2013, Resolución CLT/198/2021, Resolución CLT/3216/2020, Orden CLT/47/2014, Resolución CLT/612/2018",
CVE-DOGC-B-21053003-2021,"RESOLUCIÓN TSF/475/2021, de 9 de febrero, por la que se dispone la inscripción y la publicación del acta de la Comisión paritaria del Convenio colectivo de Cataluña de Acción Social con niños, jóvenes, familias y otros en situación de riesgo 2013-2018 (código de convenio núm. 79002575012007).",01/03/2021,"Real decreto 713/2010, Real decreto legislativo 2/2015, Ley 26/2010",
CVE-DOGC-B-21056039-2021,"ORDEN ARP/45/2021, de 24 de febrero, por la que se aprueban las bases reguladoras de ayudas extraordinarias a mariscadores a pie y a las personas titulares de empresas acuícolas en el marco del Fondo Europeo Marítimo y de la Pesca para compensar las pérdidas económicas y facilitar el mantenimiento de su competitividad como consecuencia de la crisis sanitaria ocasionada por la COVID-19.",01/03/2021,"Orden PDA/20/2019, Reglamento (UE) 1255/2011, Ley 39/2015, Reglamento (UE) 508/2014, Reglamento (UE) 1303/2013, Orden AAM/222/2013, Ley 30/1992, Ley 26/2010, Ley 59/2003, Orden GRI/233/2015, Ley 5/2011, Real decreto legislativo 1/2013, Ley 4/2008, Orden ECO/172/2015, Ley 38/2003, Real decreto 364/2005, Reglamento (UE) 2016/679, Real decreto 926/2020, Real decreto 463/2020, Reglamento (UE) 2020/560, Ley 5/2008, Ley 17/2015","DEC 158/1994 CAT, DEC 180/1994 CAT, DEC 180/1994 CAT (2), LEY 17/2015 ESP, ORD MAH/469/2010 CAT, RD 1771/1994 ESP, RES TES/1034/2020 CAT, RES TES/973/2020 CAT"
CVE-DOGC-B-21056061-2021,"RESOLUCIÓN ARP/513/2021, de 25 de febrero, por la que se prorrogan las medidas sanitarias de salvaguardia para prevenir la introducción de la influenza aviar en Cataluña.",01/03/2021,"Resolución ARP/320/2020, Real decreto 445/2007, Resolución ARP/360/2021, Resolución ARP/3320/2020, Ley 26/2010, Ley 8/2003, Ley 39/2015, Orden APA/2442/2006",
