Seccion,Item_Doc_Name,Fecha_publicacion,PDF_Link,Item_Title,Item_Link,Tags,Match_ASECORP_BBDD
L106,32021D0524,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0524&from=ES"";""Doc: 32021D0524"")","Decisión (UE) 2021/524 del Consejo, de 22 de marzo de 2021, sobre la firma, en nombre de la Unión, del Acuerdo en forma de Canje de Notas entre la Unión Europea y la República Islámica de Pakistán, en virtud del artículo XXVIII del Acuerdo General sobre Aranceles Aduaneros y Comercio (GATT) de 1994, en relación con la modificación de las concesiones en todos los contingentes arancelarios de la lista CLXXV de la Unión Europea como consecuencia de la retirada del Reino Unido de la Unión Europea",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0001.01.SPA&toc=OJ:L:2021:106:TOC,,
L106,32021R0525,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0525&from=ES"";""Doc: 32021R0525"")","Reglamento Delegado (UE) 2021/525 de la Comisión, de 19 de octubre de 2020, por el que se modifican los anexos II y III del Reglamento (UE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0003.01.SPA&toc=OJ:L:2021:106:TOC,Reglamento Delegado (UE) 2017/2100,
L106,32021R0526,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0526&from=ES"";""Doc: 32021R0526"")","Reglamento Delegado (UE) 2021/526 de la Comisión, de 23 de octubre de 2020, que corrige la versión checa del Reglamento Delegado (UE) 2015/35, por el que se completa la Directiva 2009/138/CE del Parlamento Europeo y del Consejo sobre el acceso a la actividad de seguro y de reaseguro y su ejercicio (Solvencia II)",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0029.01.SPA&toc=OJ:L:2021:106:TOC,"Directiva 2009/138, Reglamento Delegado (UE) 2015/35",
L106,32021R0527,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0527&from=ES"";""Doc: 32021R0527"")","Reglamento Delegado (UE) 2021/527 de la Comisión, de 15 de diciembre de 2020, por el que se modifica el Reglamento Delegado (UE) 2017/565 en lo que respecta a los umbrales para la comunicación semanal de posiciones",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0030.01.SPA&toc=OJ:L:2021:106:TOC,"Directiva 2014/65, Directiva 2002/92, Directiva 2011/61, Reglamento Delegado (UE) 2017/565",REG 2019/1868 EUR
L106,32021R0528,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0528&from=ES"";""Doc: 32021R0528"")","Reglamento Delegado (UE) 2021/528 de la Comisión, de 16 de diciembre de 2020, por el que se completa el Reglamento (UE) 2017/1129 del Parlamento Europeo y del Consejo en lo que respecta al contenido mínimo de información del documento que debe publicarse con objeto de acogerse a una exención de la obligación de publicar un folleto en relación con una adquisición mediante una oferta de canje, una fusión o una escisión",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0032.01.SPA&toc=OJ:L:2021:106:TOC,"Directiva 2013/34, Directiva 2004/25, Directiva (UE) 2017/1132, Reglamento (UE) 2017/1129, Reglamento Delegado (UE) 2019/980, Directiva 2003/71","DIR 2013/34 EUR, DIR 2014/102 EUR, DIR 2014/95 EUR"
L106,32021R0529,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0529&from=ES"";""Doc: 32021R0529"")","Reglamento Delegado (UE) 2021/529 de la Comisión, de 18 de diciembre de 2020, por el que se establecen normas técnicas de regulación que modifican el Reglamento Delegado (UE) 2017/583 en lo que respecta al ajuste de los umbrales de liquidez y los percentiles de transacción utilizados para determinar el tamaño específico del instrumento aplicable a determinados instrumentos distintos de acciones y de instrumentos asimilados",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0047.01.SPA&toc=OJ:L:2021:106:TOC,Reglamento Delegado (UE) 2017/583,
L106,32021R0530,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0530&from=ES"";""Doc: 32021R0530"")","Reglamento de Ejecución (UE) 2021/530 de la Comisión, de 22 de marzo de 2021, relativo a la clasificación de determinadas mercancías en la nomenclatura combinada",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0049.01.SPA&toc=OJ:L:2021:106:TOC,,
L106,32021R0531,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0531&from=ES"";""Doc: 32021R0531"")","Reglamento de Ejecución (UE) 2021/531 de la Comisión, de 22 de marzo de 2021, relativo a la clasificación de determinadas mercancías en la nomenclatura combinada",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0052.01.SPA&toc=OJ:L:2021:106:TOC,,
L106,32021R0532,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0532&from=ES"";""Doc: 32021R0532"")","Reglamento de Ejecución (UE) 2021/532 de la Comisión, de 22 de marzo de 2021, relativo a la clasificación de determinadas mercancías en la nomenclatura combinada",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0055.01.SPA&toc=OJ:L:2021:106:TOC,,
L106,32021R0533,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0533&from=ES"";""Doc: 32021R0533"")","Reglamento de Ejecución (UE) 2021/533 de la Comisión, de 24 de marzo de 2021, por el que se modifica el Reglamento (CE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0058.01.SPA&toc=OJ:L:2021:106:TOC,,
L106,32021D0534,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0534&from=ES"";""Doc: 32021D0534"")","Decisión (UE) 2021/534 de la Comisión, de 24 de marzo de 2021, por la que se determina, de conformidad con el artículo 39, apartado 1, de la Directiva 2014/33/UE del Parlamento Europeo y el Consejo, si está justificada la medida adoptada por Alemania para prohibir la introducción en el mercado de un modelo de ascensor fabricado por Orona ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0060.01.SPA&toc=OJ:L:2021:106:TOC,"Directiva 2014/33, Directiva 1995/16, Directiva 95/16","COM 11/4/2014 EUR (1), COM 11/4/2014 EUR (5), COM 11/7/2014 EUR, DIR 1995/16 EUR, DIR 2006/42 EUR, DIR 2014/33 EUR, RES 5/7/1999 ESP"
L106,32021R0453R(01),2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0453R(01)&from=ES"";""Doc: 32021R0453R(01)"")","Corrección de errores del Reglamento de Ejecución (UE) 2021/453 de la Comisión, de 15 de marzo de 2021, por el que se establecen normas técnicas de ejecución orientadas a la aplicación del Reglamento (UE) n.o 575/2013 del Parlamento Europeo y del Consejo en lo que respecta a los requisitos específicos de presentación de información por riesgo de mercado ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.106.01.0071.01.SPA&toc=OJ:L:2021:106:TOC,,
L107,32021R0522,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0522&from=ES"";""Doc: 32021R0522"")","Reglamento (UE) 2021/522 del Parlamento Europeo y del Consejo, de 24 de marzo de 2021, por el que se establece un programa de acción de la Unión en el ámbito de la salud («programa UEproSalud») para el período 2021-2027 y por el que se deroga el Reglamento (UE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.107.01.0001.01.SPA&toc=OJ:L:2021:107:TOC,"Reglamento (UE) 2017/1601, Reglamento (UE) 2020/2094, Reglamento (UE) 2017/1939, Reglamento (UE) 2021/241, Directiva (UE) 2017/1371, Decisión (UE) 2019/420, Reglamento (UE) 2016/369, Reglamento (UE) 2021/523",
L107,32021R0523,2021-03-26,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0523&from=ES"";""Doc: 32021R0523"")","Reglamento (UE) 2021/523 del Parlamento Europeo y del Consejo, de 24 de marzo de 2021, por el que se establece el Programa InvestEU y se modifica el Reglamento (UE) 2015/1017",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.107.01.0030.01.SPA&toc=OJ:L:2021:107:TOC,"Reglamento (UE) 2015/1017, Reglamento (UE) 2020/852, Reglamento (UE) 2018/1999, Directiva (UE) 2016/2284, Reglamento (UE) 2020/2094, Reglamento (UE) 2017/1939, Reglamento (UE) 2021/241, Directiva (UE) 2018/2001, Reglamento (UE) 2018/1092, Reglamento (UE) 2021/523","DCO 2018/1522 EUR, DCO 2019/504 EUR, REG 2018/1999 EUR"
