Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1602.pdf&tipo=rutaDocm"";""2021/1602"")","Ayudas y Subvenciones. Orden 20/2021, de 10 de febrero, de la Consejería de Desarrollo Sostenible, por la que se modifica la Orden 162/2019, de 25 de septiembre, por la que se desarrollan las bases reguladoras y se aprueba la convocatoria del programa de ayudas para actuaciones de eficiencia energética en pyme y gran empresa del sector industrial. [NID 2021/1602]",2021-02-22,"Real Decreto 263/2019, Real Decreto 1186/2020, Ley 11/2003","RD 1186/2020 ESP, RD 263/2019 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1595.pdf&tipo=rutaDocm"";""2021/1595"")","Pesca. Orden 21/2021, de 12 febrero, de la Consejería de Desarrollo Sostenible, por la que se regula la pesca nocturna en la comunidad autónoma de Castilla-La Mancha. [NID 2021/1595]",2021-02-22,"Ley 39/2015, Ley 1/1992, Ley 9/2012, Ley 42/2007, ley 1/1992, Ley 11/2007","LEY 33/2015 ESP, LEY 42/2007 ESP, RD 1274/2011 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1640.pdf&tipo=rutaDocm"";""2021/1640"")","Centros Educativos. Resolución de 15/02/2021, de la Dirección General de Recursos Humanos y Planificación Educativa, por la que se dictan instrucciones complementarias como consecuencia de la modificación de las plantillas de maestros y maestras en determinados colegios públicos de Educación Infantil y Primaria, Educación Especial, colegios rurales agrupados, centros de educación de personas adultas e institutos de Educación Secundaria. [NID 2021/1640]",2021-02-22,Real Decreto 1364/2010,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1606.pdf&tipo=rutaDocm"";""2021/1606"")","Concurso de Traslados. Resolución de 03/02/2021, de la Secretaría General, por la que se modifica la composición de la comisión de valoración del concurso permanente para la provisión de puestos de trabajo de la Escala Superior de Sanitarios Locales, Especialidad Medicina, de la Administración de la Junta de Comunidades de Castilla-La Mancha. [NID 2021/1606]",2021-02-22,"Orden de 26 de septiembre de 2005, Ley 40/2015, Resolución de 14 de febrero de 2006",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1749.pdf&tipo=rutaDocm"";""2021/1749"")","Concurso de Traslados. Resolución de 15/02/2021, de la Dirección General de Recursos Humanos y Planificación Educativa, por la que se hace pública la relación provisional de puestos de trabajo vacantes a proveer en el concurso de traslados y procesos previos del Cuerpo de Maestros convocados por Resolución de la Consejería de Educación, Cultura y Deportes de 26/10/2020. [NID 2021/1749]",2021-02-22,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1576.pdf&tipo=rutaDocm"";""2021/1576"")","Notificaciones. Notificación de 12/02/2021, de la Secretaría General, por la que se ordena la publicación de la comunicación de la interposición de recurso de alzada en expediente DEP-45-0050/2020. [NID 2021/1576]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1589.pdf&tipo=rutaDocm"";""2021/1589"")","Sanciones. Notificación de 10/02/2021, de la Dirección General de Autónomos, Trabajo y Economía Social, por la que se da publicidad a la Resolución de fecha 25/01/2021 del expediente sancionador TI-005/2020 por infracciones del orden social. [NID 2021/1589]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1653.pdf&tipo=rutaDocm"";""2021/1653"")","Ayudas y Subvenciones. Resolución de 15/02/2021, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la V2B Wine Meeting en Singapur 2021, al amparo de la Orden 92/2020, de 24 de junio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 549338. [NID 2021/1653]",2021-02-22,"Real Decreto 887/2006, Ley 50/2002, Ley 38/2003, Real Decreto 209/2003, Ley 39/2015, Ley 4/2018, RESOLUCIÓN DE 15 DE FEBRERO DE 2021, Ley 5/2017, Ley 12/1991, Ley 58/2003, Ley 11/2003, Orden HFP/1979/2016",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1655.pdf&tipo=rutaDocm"";""2021/1655"")","Ayudas y Subvenciones. Resolución de 15/02/2021, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la V2B Wine Meeting en  Tailandia 2021, al amparo de la Orden 92/2020, de 24 de junio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 549334. [NID 2021/1655]",2021-02-22,"Real Decreto 887/2006, Ley 50/2002, Ley 38/2003, Real Decreto 209/2003, Ley 39/2015, Ley 4/2018, RESOLUCIÓN DE 15 DE FEBRERO DE 2021, Ley 5/2017, Ley 12/1991, Ley 58/2003, Ley 11/2003, Orden HFP/1979/2016",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1766.pdf&tipo=rutaDocm"";""2021/1766"")","Premios. Resolución de 18/02/2021, de la Consejería de Hacienda y Administraciones Públicas, por la que se otorga el IX Premio a la Excelencia y a la Calidad en la Prestación de Servicios Públicos en Castilla-La Mancha. [NID 2021/1766]",2021-02-22,Resolución de 15 de enero de 2020,
