Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2946.pdf&tipo=rutaDocm"";""2021/2946"")","Ayudas y Subvenciones. Orden 31/2021, de 9 de marzo, de la Consejería de Economía, Empresas y Empleo, por la que se modifica la Orden 92/2020, de 24 de junio, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha, cofinanciables en un 80% por el Fondo Europeo de Desarrollo Regional, en el marco del Programa Operativo Feder 2014-2020 de Castilla-La Mancha. [NID 2021/2946]",2021-03-19,"Orden 92/2020, Decreto 31/2017, Decreto 79/2019, Decreto 52/2018, Ley 39/2015, Orden 31/2021, Ley 5/2017, Ley 11/2003",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2930.pdf&tipo=rutaDocm"";""2021/2930"")","Delegación de Competencias. Resolución de 05/03/2021, de la Viceconsejería de Cultura y Deportes, por la que se delegan competencias en las delegaciones provinciales de la Consejería de Educación, Cultura y Deportes en el ámbito territorial de su provincia. [NID 2021/2930]",2021-03-19,"Ley 40/2015, Ley 52/2007, Ley 4/2001, Resolución de 05/03/2021, Decreto 84/2019, Ley 4/2013",RDL 4/2001 ESP
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2929.pdf&tipo=rutaDocm"";""2021/2929"")","Espectáculos. Resolución de 09/03/2021, de la Delegación Provincial de Hacienda y Administraciones Públicas de Guadalajara, por la que se designan veterinarios y veterinarias que realizarán los reconocimientos reglamentarios en los diversos espectáculos taurinos a celebrar en la provincia de Guadalajara durante la presente temporada 2021. [NID 2021/2929]",2021-03-19,"Real Decreto 145/1996, Resolución de 09/03/2021, Decreto 38/2013",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2950.pdf&tipo=rutaDocm"";""2021/2950"")","Becas. Resolución de 11/03/2021, del Instituto de la Mujer de Castilla-La Mancha, por la que se convocan becas Leonor Serrano Pablo de estudios universitarios a mujeres víctimas de violencia de género y a sus hijas e hijos en 2021. Extracto BDNS (Identif.): 553145. [NID 2021/2950]",2021-03-19,"Ley 38/2003, Decreto 21/2008, Ley 12/2010, Orden 78/2019, Ley 58/2003, Ley Orgánica 3/2018, Orden 79/2019, Ley Orgánica 1/2004, Ley 39/2015, RESOLUCIÓN DE 11 DE MARZO DE 2021, Resolución de 11/03/2021, Ley 4/2018, Real Decreto 209/2003, Decreto 252/2003, Ley 22/2002, Real Decreto 887/2006",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2958.pdf&tipo=rutaDocm"";""2021/2958"")","Notificaciones. Notificación de 12/03/2021, de la Delegación Provincial de Sanidad de Toledo, por la que se da publicidad a la Resolución de 27/12/0019 por la que se resuelve favorablemente el cese definitivo de la actividad económica, a los efectos de cancelación en el Registro General Sanitario de Empresas Alimentarias y Alimentos y referencia CRGSA/19/261400/000141, dictada en el marco del control oficial de establecimientos alimentarios. [NID 2021/2958]",2021-03-19,"Ley 39/2015, Resolución de 27/12/0019, Resolución de 27/12/2019",RES 27/12/2019 CMA 
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2960.pdf&tipo=rutaDocm"";""2021/2960"")","Notificaciones. Notificación de 12/03/2021, de la Secretaría General, por la que se publica el acto administrativo relativo al procedimiento de expropiación forzosa, tramitado en la Consejería de Agricultura, Agua y Desarrollo Rural. [NID 2021/2960]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2916.pdf&tipo=rutaDocm"";""2021/2916"")","Notificaciones. Notificación de 11/03/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, de la Resolución de fecha 15/01/2021 para comunicar la baja en el Registro de Explotaciones Ganaderas de Castilla-La Mancha. [NID 2021/2916]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2917.pdf&tipo=rutaDocm"";""2021/2917"")","Notificaciones. Notificación de 11/03/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, de la Resolución de fecha 02/02/2021 para comunicar la baja en el Registro de Explotaciones Ganaderas de Castilla-La Mancha. [NID 2021/2917]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2918.pdf&tipo=rutaDocm"";""2021/2918"")","Notificaciones. Notificación de 11/03/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, de la Resolución de fecha 05/11/2020 para comunicar la baja en el Registro de Explotaciones Ganaderas de Castilla-La Mancha. [NID 2021/2918]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2919.pdf&tipo=rutaDocm"";""2021/2919"")","Notificaciones. Notificación de 11/03/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, por la que se da publicidad a las  actuaciones previas del expediente dirigido a la persona que más abajo se indica. [NID 2021/2919]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2920.pdf&tipo=rutaDocm"";""2021/2920"")","Notificaciones. Notificación de 11/03/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, de la Resolución de fecha 05/11/2020 para comunicar la baja en el Registro de Explotaciones Ganaderas de Castilla-La Mancha. [NID 2021/2920]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2921.pdf&tipo=rutaDocm"";""2021/2921"")","Notificaciones. Notificación de 11/03/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, de la Resolución de fecha 02/02/2021 para comunicar la baja en el Registro de Explotaciones Ganaderas de Castilla-La Mancha. [NID 2021/2921]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2944.pdf&tipo=rutaDocm"";""2021/2944"")","Notificaciones. Notificación de 10/03/2021, de la Secretaría General, por la que se procede a la publicación de las resoluciones correspondientes a procedimientos de responsabilidad patrimonial, al no haberse podido practicar la notificación personal en el domicilio facilitado por las personas interesadas. [NID 2021/2944]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2940.pdf&tipo=rutaDocm"";""2021/2940"")","Urbanismo. Orden 32/2021, de 8 de marzo, de la Consejería de Fomento, por la que se aprueba definitivamente la Modificación Puntual número 50 del Plan General de Ordenación Urbana de Cuenca, consistente en la modificación de la ordenanza de aplicación a la parcela propiedad de la Agencia Estatal de Meteorología. [NID 2021/2940]",2021-03-19,"Ley 29/1998, Orden 32/2021",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2943.pdf&tipo=rutaDocm"";""2021/2943"")","Medio Ambiente. Corrección de errores de la Resolución de 24/11/2016, de la Viceconsejería de Medio Ambiente, por la que se otorga la autorización ambiental integrada para una explotación porcina, cuya titular es Yémedaporc, SLL, ubicada en el término municipal de Yémeda (Cuenca) y que incluye como anexo la declaración de impacto ambiental de las instalaciones. [NID 2021/2943]",2021-03-19,"Resolución de 24/11/2016, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2937.pdf&tipo=rutaDocm"";""2021/2937"")","Medio Ambiente. Resolución de 26/02/2021, de la Dirección General de Economía Circular, por la que se aprueba el plan de cierre, clausura y desmantelamiento de la instalación de producción de material cerámico ubicada en el término municipal Cobeja (Toledo) titularidad de Cerámica los Apares, SL. [NID 2021/2937]",2021-03-19,"Decreto 87/2019, Real Decreto Legislativo 1/2016, Decreto 276/2019, Resolución de 26/02/2021, Ley 16/2002, Ley 39/2015, Resolución de 29 de abril de 2008, Real Decreto 815/2013","LEY 16/2002 ESP, LEY 5/2013 ESP, RD 509/2007 ESP, RD 815/2013 ESP, RDG 1/2016 ESP, RES 16/3/2015 CMA, RES 29/4/2008 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2939.pdf&tipo=rutaDocm"";""2021/2939"")","Medio Ambiente. Resolución de 10/03/2021, de la Dirección General de Economía Circular, por la que se modifica la Resolución de 13/08/2009, de la Dirección General de Evaluación Ambiental, por la que se otorga la autorización ambiental integrada para una explotación avícola ubicada en el término municipal de San Lorenzo de la Parrilla (Cuenca), cuya titular es la empresa granja avícola Rujamar, SLU, como consecuencia de una modificación no sustancial. [NID 2021/2939]",2021-03-19,"Orden de 18 de octubre de 1976, Decreto 87/2019, Resolución de 24 de febrero de 2017, Real Decreto 100/2011, Ley 34/2007, Ley 39/2015, Real Decreto 1042/2017, Resolución de 10/03/2021, Resolución de 25 de mayo de 2011, Resolución de 13/08/2009, Directiva 2010/75, Ley 16/2002, Resolución de 13 de agosto de 2009, Reglamento (UE) 142/2011, Reglamento (CE) nº 1069/2009, Ley 2/2020, Real Decreto Legislativo 1/2016, Decreto 276/2019, Directiva 97/78, Resolución de 22 de noviembre de 2013, Real Decreto 815/2013, Real Decreto 3/2002, Real Decreto 773/2011","COM 6/5/2014 EUR, DCO 2012/115 EUR, DCO 2012/119 EUR, DCO 2012/134 EUR, DCO 2012/135 EUR, DCO 2012/249 EUR, DCO 2012/795 EUR, DCO 2013/163 EUR, DCO 2013/732 EUR, DCO 2013/799 EUR, DCO 2013/84 EUR, DCO 2014/687 EUR, DCO 2014/738 EUR, DCO 2014/768 EUR, DCO 2016/1032 EUR, DCO 2016/902 EUR, DCO 2017/1442 EUR, DCO 2017/2117 EUR, DCO 2017/302 EUR, DCO 2018/1135 EUR, DCO 2018/1147 EUR, DCO 2019/2010 EUR, DCO 2019/2031 EUR, DCO 2020/2009 EUR, DCO 30/5/2015 EUR, DCO 5/3/2016 EUR, DIR 2010/75 EUR, LEY 16/2002 ESP, LEY 2/2020 CMA, LEY 34/2007 ESP, LEY 5/2013 ESP, ORD 18/10/1976 ESP, RD 100/2011 ESP, RD 1042/2017 ESP, RD 509/2007 ESP, RD 815/2013 ESP, RDG 1/2016 ESP, REG 1063/2012 EUR, REG 1097/2012 EUR, REG 142/2011 EUR, REG 2015/9 EUR, REG 294/2013 EUR, REG 749/2011 EUR, RES 16/3/2015 CMA, RES 24/2/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2941.pdf&tipo=rutaDocm"";""2021/2941"")","Notificaciones. Notificación de 09/03/2021, de la Dirección General de Economía Circular, por la que se procede a la publicación de la Notificación de 10/02/2021, por la que se emite declaración PRTR e informe anual año 2020, expediente AAI-GU-002 al no haberse podido practicar la notificación en el último domicilio conocido. [NID 2021/2941]",2021-03-19,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/19/pdf/2021_2955.pdf&tipo=rutaDocm"";""2021/2955"")","Instalaciones Eléctricas. Resolución de 11/03/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre autorización administrativa previa, aprobación del proyecto de ejecución y reconocimiento en concreto de utilidad pública de instalación eléctrica de alta tensión. Referencia: 162111-00082. [NID 2021/2955]",2021-03-19,"Resolución de 03/09/2019, Decreto 87/2019, Ley Orgánica 9/1982, Ley 39/2015, Resolución de 11/03/2021, resolución de 14/06/2018",
