Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2735.pdf&tipo=rutaDocm"";""2021/2735"")","Delegación de Competencias. Resolución de 09/03/2021, de la Secretaría General de Hacienda y Administraciones Públicas, de delegación de competencias en relación con las actividades formativas organizadas por la Escuela de Administración Regional y la Escuela de Protección Ciudadana. [NID 2021/2735]",2021-03-16,"Resolución de 09/03/2021, Decreto 80/2019, Ley 40/2015, Ley 8/2002",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2961.pdf&tipo=rutaDocm"";""2021/2961"")","Sanidad. Resolución de 13/03/2021, de la Delegación Provincial de Sanidad de Guadalajara,  por la que se adoptan medidas de la Ley Orgánica 3/1986, de 14 de abril, de Medidas Especiales en Materia de Salud Pública, para la contención de la expansión del COVID-19 y adopción de medidas ante brotes comunitarios COVID-19 en el municipio de Horche (Guadalajara). [NID 2021/2961]",2021-03-16,"Resolución de 13/03/2021, Ley 2500/1978, Real Decreto 926/2020, Decreto 81/2019, Ley 14/1986, Ley 16/1950, Ley 33/2011, Ley 8/2000, Ley Orgánica 3/1986, Ley 29/1998","LEY 14/1986 ESP, LEY 33/2011 ESP, RES 5/11/2020 CMA, RES 7/1/2021 CMA "
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_3018.pdf&tipo=rutaDocm"";""2021/3018"")","Sanidad. Resolución de 12/03/2021, de la Delegación Provincial de Sanidad de Toledo, por la que se adoptan medidas de la Ley Orgánica 3/1986, de 14 de abril, de Medidas Especiales en Materia de Salud Pública para la contención de la expansión del COVID-19, en el término municipal de Valmojado (Toledo). [NID 2021/3018]",2021-03-16,"Ley 3/2020, Real Decreto 926/2020, Resolución de 20/02/2021, Decreto 81/2019, Ley 14/1986, Resolución de 12/03/2021, Ley 33/2011, Ley 8/2000, Ley Orgánica 3/1986, Ley 29/1998, Resolución de 11 de marzo de 2021","LEY 14/1986 ESP, LEY 33/2011 ESP, RES 5/11/2020 CMA, RES 7/1/2021 CMA "
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2709.pdf&tipo=rutaDocm"";""2021/2709"")","Convenios. Resolución de 09/03/2021, de la Secretaría General, por la que se dispone la publicación del convenio de cooperación entre la Consejería de Economía, Empresas y Empleo de la Junta de Comunidades de Castilla-La Mancha y la Diputación Provincial de Toledo, para la prestación del servicio de atención al público en la Oficina de Información Turística de Bisagra, en la ciudad de Toledo. [NID 2021/2709]",2021-03-16,"Ley 9/2017, Ley 11/2003, Ley 7/1985, Resolución de 09/03/2021, Ley 2/1991, Decreto 79/2019, Decreto 67/2019, Ley 8/1999, Ley 40/2015, Ley 29/1998",LEY 9/2017 ESP
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2758.pdf&tipo=rutaDocm"";""2021/2758"")","Notificaciones. Notificación de 09/03/2021, de la Secretaría General, por la que se da publicidad a la Resolución de fecha 12/02/2021, por la que se resuelve el recurso de alzada número 494/2020-MGS, en relación con número de expediente PROY-COV-TO-/351/20. [NID 2021/2758]",2021-03-16,"Ley 39/2015, Ley 29/1998",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2707.pdf&tipo=rutaDocm"";""2021/2707"")","Notificaciones. Notificación de 26/02/2021, de la Dirección General de Autónomos, Trabajo y Economía Social, por la que se acuerda dar publicidad al requerimiento de documentación en el procedimiento de concesión directa de subvenciones dirigidas a personas trabajadoras autónomas y microempresas afectadas por COVID-19, para la reactivación de la actividad económica y el empleo, cofinanciables en un 80% por el Fondo Europeo de Desarrollo Regional, al no haberse podido practicar la notificación personal en el último domicilio conocido. [NID 2021/2707]",2021-03-16,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2742.pdf&tipo=rutaDocm"";""2021/2742"")","Ayudas y Subvenciones. Resolución de 08/03/2021, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se publica la ampliación de crédito disponible para la concesión de subvenciones destinadas a la participación en la misión comercial virtual a Ecuador, Guatemala, Honduras, Nicaragua 2021, convocada por Resolución de 29/01/2021. [NID 2021/2742]",2021-03-16,"Resolución de 29/01/2021, Resolución de 08/03/2021",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2685.pdf&tipo=rutaDocm"";""2021/2685"")","Notificaciones. Notificación de 08/03/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Ciudad Real, por la que se acuerda dar publicidad a los procedimientos de conversión de derechos de plantación de viñedo en autorización de plantación, al no haberse podido practicar las notificaciones personales en el último domicilio conocido. (Expedientes VC-2020-13-000-0029, VC-2020-13-804-0744 y VC-2020-13-804-0371). [NID 2021/2685]",2021-03-16,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2686.pdf&tipo=rutaDocm"";""2021/2686"")","Notificaciones. Notificación de 08/03/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Ciudad Real, por la que se acuerda dar publicidad a los procedimientos de arranque de viñedo, al no haberse podido practicar las notificaciones personales en el último domicilio conocido. (Expedientes: 30-2020-13-839-0325, y más). [NID 2021/2686]",2021-03-16,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/16/pdf/2021_2913.pdf&tipo=rutaDocm"";""2021/2913"")","Centros Educativos. Corrección de errores de la Resolución de 02/12/2020, de la Dirección General de Inclusión Educativa y Programas, por la que se establecen las condiciones de realización de las pruebas de certificación del nivel Intermedio B1 del Marco Común Europeo de Referencia para las Lenguas en los idiomas alemán, francés, inglés e italiano para el alumnado matriculado en 4º de Educación Secundaria Obligatoria o en el último curso de un ciclo formativo de grado medio de Formación Profesional en el marco de un proyecto bilingüe o plurilingüe, en el curso escolar 2020-2021, en centros educativos sostenidos con fondos públicos de la comunidad autónoma de Castilla-La Mancha. [NID 2021/2913]",2021-03-16,Resolución de 02/12/2020,
