Seccion,Item_Doc_Name,Fecha_publicacion,PDF_Link,Item_Title,Item_Link,Tags,Match_ASECORP_BBDD
L058,32021R0250,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0250&from=ES"";""Doc: 32021R0250"")","Reglamento (UE) 2021/250 del Parlamento Europeo y del Consejo, de 16 de febrero de 2021, por el que se modifica el Reglamento (CEE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0001.01.SPA&toc=OJ:L:2021:058:TOC,,
L058,32021R0251,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0251&from=ES"";""Doc: 32021R0251"")","Reglamento (UE) 2021/251 del Consejo, de 18 de febrero de 2021, por el que se modifica el Reglamento (CE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0009.01.SPA&toc=OJ:L:2021:058:TOC,,
L058,32021R0252,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0252&from=ES"";""Doc: 32021R0252"")","Reglamento de Ejecución (UE) 2021/252 de la Comisión, de 29 de enero de 2021, por el que se efectúa una deducción de la cuota de pesca asignada a Portugal para el boquerón debido a la sobrepesca practicada el año anterior",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0012.01.SPA&toc=OJ:L:2021:058:TOC,"Reglamento (UE) 2019/124, Reglamento (UE) 2020/123",
L058,32021R0253,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0253&from=ES"";""Doc: 32021R0253"")","Reglamento de Ejecución (UE) 2021/253 de la Comisión, de 17 de febrero de 2021, por el que se modifica el Reglamento (CE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0015.01.SPA&toc=OJ:L:2021:058:TOC,,
L058,32021R0254,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0254&from=ES"";""Doc: 32021R0254"")","Reglamento de Ejecución (UE) 2021/254 de la Comisión, de 18 de febrero de 2021, por el que se modifican los Reglamentos de Ejecución (UE) 2020/761 y (UE) 2020/1988, así como los Reglamentos (CE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0017.01.SPA&toc=OJ:L:2021:058:TOC,,
L058,32021R0255,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0255&from=ES"";""Doc: 32021R0255"")","Reglamento de Ejecución (UE) 2021/255 de la Comisión, de 18 de febrero de 2021, que modifica el Reglamento (UE) 2015/1998 por el que se establecen medidas detalladas para la aplicación de las normas básicas comunes de seguridad aérea",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0023.01.SPA&toc=OJ:L:2021:058:TOC,Reglamento (UE) 2015/2447,
L058,32021R0256,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0256&from=ES"";""Doc: 32021R0256"")","Reglamento de Ejecución (UE) 2021/256 de la Comisión, de 18 de febrero de 2021, por el que se modifica el anexo I del Reglamento (CE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0036.01.SPA&toc=OJ:L:2021:058:TOC,,
L058,32021D0257,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0257&from=ES"";""Doc: 32021D0257"")","Decisión (PESC) 2021/257 del Consejo, de 18 de febrero de 2021, en apoyo del Plan de Acción de Oslo para la aplicación de la Convención de 1997 sobre la prohibición del empleo, almacenamiento, producción y transferencia de minas antipersonal y sobre su destrucción",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0041.01.SPA&toc=OJ:L:2021:058:TOC,,
L058,32021D0258,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0258&from=ES"";""Doc: 32021D0258"")","Decisión (PESC) 2021/258 del Consejo, de 18 de febrero de 2021, por la que se modifica la Decisión 2011/101/PESC relativa a medidas restrictivas habida cuenta de la situación en Zimbabue",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0051.01.SPA&toc=OJ:L:2021:058:TOC,,
L058,32021D0259,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0259&from=ES"";""Doc: 32021D0259"")","Decisión (UE, EURATOM) 2021/259 de la Comisión, de 10 de febrero de 2021, por la que se establecen normas de desarrollo sobre la seguridad industrial en relación con las subvenciones clasificadas",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.058.01.0055.01.SPA&toc=OJ:L:2021:058:TOC,,
L059,32021D0260,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0260&from=ES"";""Doc: 32021D0260"")","Decisión de Ejecución (UE) 2021/260 de la Comisión, de 11 de febrero de 2021, por la que se aprueban las medidas nacionales destinadas a limitar el impacto de determinadas enfermedades de los animales acuáticos, de conformidad con el artículo 226, apartado 3, del Reglamento (UE) 2016/429 del Parlamento Europeo y del Consejo, y se deroga la Decisión 2010/221/UE de la Comisión ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.059.01.0001.01.SPA&toc=OJ:L:2021:059:TOC,Reglamento (UE) 2016/429,
L059,32021D0261,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0261&from=ES"";""Doc: 32021D0261"")","Decisión de Ejecución (UE) 2021/261 de la Comisión, de 17 de febrero de 2021, por la que se excluyen de la financiación de la Unión Europea determinados gastos efectuados por los Estados miembros con cargo al Fondo Europeo Agrícola de Garantía (FEAGA) y al Fondo Europeo Agrícola de Desarrollo Rural (Feader) ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.059.01.0010.01.SPA&toc=OJ:L:2021:059:TOC,,
L059,32021D0262,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0262&from=ES"";""Doc: 32021D0262"")","Decisión de Ejecución (UE) 2021/262 de la Comisión, de 17 de febrero de 2021, por la que se excluyen de la financiación de la Unión Europea determinados gastos efectuados por el Reino Unido con cargo al Fondo Europeo Agrícola de Garantía (FEAGA) ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.059.01.0033.01.SPA&toc=OJ:L:2021:059:TOC,,
L059,22021D0263,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0263&from=ES"";""Doc: 22021D0263"")",Decisión N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.059.01.0036.01.SPA&toc=OJ:L:2021:059:TOC,,
L059,22021D0264,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0264&from=ES"";""Doc: 22021D0264"")",Decisión n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.059.01.0041.01.SPA&toc=OJ:L:2021:059:TOC,,
L059,22021D0265,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0265&from=ES"";""Doc: 22021D0265"")",Decisión N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.059.01.0045.01.SPA&toc=OJ:L:2021:059:TOC,,
L059,22021D0266,2021-02-19,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0266&from=ES"";""Doc: 22021D0266"")",Decisión n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.059.01.0048.01.SPA&toc=OJ:L:2021:059:TOC,,
